Invoice,StockCode,Description,Quantity,Price,TotalPrice,Customer ID,Country,InvoiceDate,IsCancelled,HasCustomerID,IsServiceCode,PriceAnomaly,OutlierType,IQR_upper_threshold,TimesOverThreshold,SignalBulkQuantity,SignalNonUK,SignalRepeatOutlierCustomer,LikelyB2B,IsUnflaggedServiceCode
550973,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,14031.0,United Kingdom,2011-04-21 17:06:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
537995,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8,8.5,68.0,12712.0,Germany,2010-12-09 11:39:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
545028,22487,WHITE WOOD GARDEN PLANT LADDER,8,8.5,68.0,13973.0,United Kingdom,2011-02-25 15:21:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
572924,22114,HOT WATER BOTTLE TEA AND SYMPATHY,16,4.25,68.0,13416.0,United Kingdom,2011-10-27 08:56:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
562457,22047,EMPIRE GIFT WRAP,200,0.34,68.0,18079.0,United Kingdom,2011-08-05 11:00:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
573326,22941,CHRISTMAS LIGHTS 10 REINDEER,8,8.5,68.0,15298.0,United Kingdom,2011-10-30 11:08:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
559919,22706,WRAP COWBOYS  ,200,0.34,68.0,12415.0,Australia,2011-07-13 15:30:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
556917,22050,PINK PAISLEY ROSE GIFT WRAP,200,0.34,68.0,12415.0,Australia,2011-06-15 13:37:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
560580,22649,STRAWBERRY FAIRY CAKE TEAPOT,16,4.25,68.0,14088.0,United Kingdom,2011-07-19 15:23:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
577136,22113,GREY HEART HOT WATER BOTTLE,16,4.25,68.0,17163.0,United Kingdom,2011-11-18 08:57:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
545475,22046,TEA PARTY  WRAPPING PAPER ,200,0.34,68.0,12415.0,Australia,2011-03-03 10:59:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
565221,22829,SWEETHEART WIRE WALL TIDY,8,8.5,68.0,16525.0,United Kingdom,2011-09-01 18:49:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
546090,22829,SWEETHEART WIRE WALL TIDY,8,8.5,68.0,16525.0,United Kingdom,2011-03-09 11:48:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
545475,22708,WRAP DOLLY GIRL,200,0.34,68.0,12415.0,Australia,2011-03-03 10:59:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
536861,22634,CHILDS BREAKFAST SET SPACEBOY ,8,8.5,68.0,12427.0,Germany,2010-12-03 10:44:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,False,True,False
545474,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,16709.0,United Kingdom,2011-03-03 10:55:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
552550,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,13881.0,United Kingdom,2011-05-10 10:43:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
541172,22487,WHITE WOOD GARDEN PLANT LADDER,8,8.5,68.0,13854.0,United Kingdom,2011-01-14 11:47:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
553946,22752,SET 7 BABUSHKA NESTING BOXES,8,8.5,68.0,15601.0,United Kingdom,2011-05-20 10:48:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
569326,22634,CHILDS BREAKFAST SET SPACEBOY ,8,8.5,68.0,14360.0,United Kingdom,2011-10-03 12:47:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
569326,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,8.5,68.0,14360.0,United Kingdom,2011-10-03 12:47:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
562789,22507,MEMO BOARD RETROSPOT  DESIGN,16,4.25,68.0,14646.0,Netherlands,2011-08-09 13:50:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
577135,22634,CHILDS BREAKFAST SET SPACEBOY ,8,8.5,68.0,12427.0,Germany,2011-11-18 08:56:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,False,True,False
572924,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,4.25,68.0,13416.0,United Kingdom,2011-10-27 08:56:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
559919,22045,SPACEBOY GIFT WRAP,200,0.34,68.0,12415.0,Australia,2011-07-13 15:30:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
559064,21621,VINTAGE UNION JACK BUNTING,8,8.5,68.0,15673.0,United Kingdom,2011-07-06 10:15:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
545431,21621,VINTAGE UNION JACK BUNTING,8,8.5,68.0,12873.0,United Kingdom,2011-03-02 14:58:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
577148,85174,S/4 CACTI CANDLES,16,4.25,68.0,13941.0,United Kingdom,2011-11-18 09:43:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
545413,21499,BLUE POLKADOT WRAP,200,0.34,68.0,15061.0,United Kingdom,2011-03-02 12:24:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
557263,22507,MEMO BOARD RETROSPOT  DESIGN,16,4.25,68.0,14646.0,Netherlands,2011-06-19 11:08:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
546367,21116,OWL DOORSTOP,16,4.25,68.0,15513.0,United Kingdom,2011-03-11 11:38:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
556917,23233,WRAP POPPIES  DESIGN,200,0.34,68.0,12415.0,Australia,2011-06-15 13:37:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
559919,23231,WRAP DOILEY DESIGN,200,0.34,68.0,12415.0,Australia,2011-07-13 15:30:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
559919,21503,TOYBOX  WRAP ,200,0.34,68.0,12415.0,Australia,2011-07-13 15:30:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
540475,37449,CERAMIC CAKE STAND + HANGING CAKES,8,8.5,68.0,15311.0,United Kingdom,2011-01-07 14:43:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
540464,37449,CERAMIC CAKE STAND + HANGING CAKES,8,8.5,68.0,14298.0,United Kingdom,2011-01-07 13:17:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
562730,23232,WRAP VINTAGE LEAF DESIGN,200,0.34,68.0,17554.0,United Kingdom,2011-08-09 10:16:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
562730,23233,WRAP POPPIES  DESIGN,200,0.34,68.0,17554.0,United Kingdom,2011-08-09 10:16:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
544943,22968,ROSE COTTAGE KEEPSAKE BOX ,8,8.5,68.0,15845.0,United Kingdom,2011-02-25 10:39:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
541568,22968,ROSE COTTAGE KEEPSAKE BOX ,8,8.5,68.0,15606.0,United Kingdom,2011-01-19 12:07:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
544931,22968,ROSE COTTAGE KEEPSAKE BOX ,8,8.5,68.0,13501.0,Switzerland,2011-02-24 18:59:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,False,True,False
562373,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,8.5,68.0,16672.0,United Kingdom,2011-08-04 14:33:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
544918,21621,VINTAGE UNION JACK BUNTING,8,8.5,68.0,13081.0,United Kingdom,2011-02-24 16:30:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
539731,22474,SPACEBOY TV DINNER TRAY,16,4.25,68.0,14646.0,Netherlands,2010-12-21 15:05:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
545684,22968,ROSE COTTAGE KEEPSAKE BOX ,8,8.5,68.0,15606.0,United Kingdom,2011-03-06 11:52:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
541711,22472,TV DINNER TRAY DOLLY GIRL,16,4.25,68.0,14646.0,Netherlands,2011-01-21 11:18:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
577046,23342,MINT DINER WALL CLOCK,8,8.5,68.0,12449.0,Belgium,2011-11-17 13:46:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,False,True,False
541711,22474,SPACEBOY TV DINNER TRAY,16,4.25,68.0,14646.0,Netherlands,2011-01-21 11:18:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
544690,37449,CERAMIC CAKE STAND + HANGING CAKES,8,8.5,68.0,14156.0,EIRE,2011-02-23 08:48:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
561208,23232,WRAP VINTAGE LEAF DESIGN,200,0.34,68.0,15372.0,United Kingdom,2011-07-25 16:39:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
544672,22507,MEMO BOARD RETROSPOT  DESIGN,16,4.25,68.0,14646.0,Netherlands,2011-02-22 15:45:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
559605,37449,CERAMIC CAKE STAND + HANGING CAKES,8,8.5,68.0,15045.0,United Kingdom,2011-07-11 11:33:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
552883,22487,WHITE WOOD GARDEN PLANT LADDER,8,8.5,68.0,14646.0,Netherlands,2011-05-12 10:13:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
565784,22624,IVORY KITCHEN SCALES,8,8.5,68.0,15089.0,United Kingdom,2011-09-06 16:02:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
546759,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8,8.5,68.0,12712.0,Germany,2011-03-16 13:58:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
573910,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,16,4.25,68.0,13969.0,United Kingdom,2011-11-01 15:34:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
541789,22507,MEMO BOARD RETROSPOT  DESIGN,16,4.25,68.0,14088.0,United Kingdom,2011-01-21 13:07:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
576186,22942,CHRISTMAS LIGHTS 10 SANTAS ,8,8.5,68.0,14735.0,United Kingdom,2011-11-14 11:25:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
550914,37449,CERAMIC CAKE STAND + HANGING CAKES,8,8.5,68.0,17061.0,United Kingdom,2011-04-21 13:29:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
537698,21464,DISCO BALL ROTATOR BATTERY OPERATED,16,4.25,68.0,13199.0,United Kingdom,2010-12-08 10:51:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
551687,22704,WRAP RED APPLES ,200,0.34,68.0,14135.0,United Kingdom,2011-05-03 13:22:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
546927,22634,CHILDS BREAKFAST SET SPACEBOY ,8,8.5,68.0,16672.0,United Kingdom,2011-03-18 10:15:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
546927,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,8.5,68.0,16672.0,United Kingdom,2011-03-18 10:15:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
550823,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,16133.0,United Kingdom,2011-04-21 09:36:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
538174,22968,ROSE COTTAGE KEEPSAKE BOX ,8,8.5,68.0,12471.0,Germany,2010-12-10 09:35:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
568996,22634,CHILDS BREAKFAST SET SPACEBOY ,8,8.5,68.0,13131.0,United Kingdom,2011-09-29 17:16:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
544644,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,17002.0,United Kingdom,2011-02-22 11:46:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
571735,22425,ENAMEL COLANDER CREAM,16,4.25,68.0,14229.0,United Kingdom,2011-10-19 10:03:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
554131,22487,WHITE WOOD GARDEN PLANT LADDER,8,8.5,68.0,13988.0,United Kingdom,2011-05-23 09:43:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
576930,22941,CHRISTMAS LIGHTS 10 REINDEER,8,8.5,68.0,14834.0,United Kingdom,2011-11-17 11:09:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
580125,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,8.5,68.0,13089.0,United Kingdom,2011-12-01 17:16:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
539731,22472,TV DINNER TRAY DOLLY GIRL,16,4.25,68.0,14646.0,Netherlands,2010-12-21 15:05:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
537195,37449,CERAMIC CAKE STAND + HANGING CAKES,8,8.5,68.0,15311.0,United Kingdom,2010-12-05 13:55:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
545475,22045,SPACEBOY GIFT WRAP,200,0.34,68.0,12415.0,Australia,2011-03-03 10:59:00,False,True,False,False,IQR_upper,38.63,1.76,True,True,True,True,False
545914,22968,ROSE COTTAGE KEEPSAKE BOX ,8,8.5,68.0,13340.0,United Kingdom,2011-03-08 11:39:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
549995,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,16131.0,United Kingdom,2011-04-14 08:32:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
577796,22941,CHRISTMAS LIGHTS 10 REINDEER,8,8.5,68.0,15105.0,United Kingdom,2011-11-21 16:53:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
536783,21499,BLUE POLKADOT WRAP,200,0.34,68.0,15061.0,United Kingdom,2010-12-02 15:19:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
551846,21621,VINTAGE UNION JACK BUNTING,8,8.5,68.0,13047.0,United Kingdom,2011-05-04 14:11:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
569848,22941,CHRISTMAS LIGHTS 10 REINDEER,8,8.5,68.0,16316.0,United Kingdom,2011-10-06 13:48:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
540002,22625,RED KITCHEN SCALES,8,8.5,68.0,16656.0,United Kingdom,2011-01-04 10:23:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
536783,21498,RED RETROSPOT WRAP ,200,0.34,68.0,15061.0,United Kingdom,2010-12-02 15:19:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
538116,22780,LIGHT GARLAND BUTTERFILES PINK,16,4.25,68.0,13327.0,United Kingdom,2010-12-09 15:32:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
577835,22752,SET 7 BABUSHKA NESTING BOXES,8,8.5,68.0,16607.0,United Kingdom,2011-11-22 10:24:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
541670,22425,ENAMEL COLANDER CREAM,16,4.25,68.0,14911.0,EIRE,2011-01-20 12:34:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
544906,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,17017.0,United Kingdom,2011-02-24 14:13:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
552324,22634,CHILDS BREAKFAST SET SPACEBOY ,8,8.5,68.0,16672.0,United Kingdom,2011-05-09 09:46:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
541670,22430,ENAMEL WATERING CAN CREAM,16,4.25,68.0,14911.0,EIRE,2011-01-20 12:34:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
577842,22114,HOT WATER BOTTLE TEA AND SYMPATHY,16,4.25,68.0,16353.0,United Kingdom,2011-11-22 10:39:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
552888,21499,BLUE POLKADOT WRAP,200,0.34,68.0,15061.0,United Kingdom,2011-05-12 10:23:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
565748,22425,ENAMEL COLANDER CREAM,16,4.25,68.0,14156.0,EIRE,2011-09-06 12:38:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
548552,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,17613.0,United Kingdom,2011-04-01 09:06:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
549835,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,17511.0,United Kingdom,2011-04-12 13:24:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
552888,16156S,WRAP PINK FAIRY CAKES ,200,0.34,68.0,15061.0,United Kingdom,2011-05-12 10:23:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
562854,22607,WOODEN ROUNDERS GARDEN SET ,8,8.5,68.0,16133.0,United Kingdom,2011-08-10 10:15:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
557527,85174,S/4 CACTI CANDLES,16,4.25,68.0,13941.0,United Kingdom,2011-06-21 09:44:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
572035,22507,MEMO BOARD RETROSPOT  DESIGN,16,4.25,68.0,14646.0,Netherlands,2011-10-20 12:03:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
552888,21500,PINK POLKADOT WRAP ,200,0.34,68.0,15061.0,United Kingdom,2011-05-12 10:23:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
538116,22779,WOODEN OWLS LIGHT GARLAND ,16,4.25,68.0,13327.0,United Kingdom,2010-12-09 15:32:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
565150,84660B,BLACK STITCHED WALL CLOCK,86,0.79,67.94,14298.0,United Kingdom,2011-09-01 14:26:00,False,True,False,False,IQR_upper,38.63,1.76,True,False,True,True,False
539750,22941,CHRISTMAS LIGHTS 10 REINDEER,4,16.98,67.92,,United Kingdom,2010-12-21 15:40:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
539631,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,16.98,67.92,,United Kingdom,2010-12-20 15:03:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
538071,22752,SET 7 BABUSHKA NESTING BOXES,4,16.98,67.92,,United Kingdom,2010-12-09 14:09:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
538351,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,16.98,67.92,,United Kingdom,2010-12-10 15:17:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
536592,22941,CHRISTMAS LIGHTS 10 REINDEER,4,16.98,67.92,,United Kingdom,2010-12-01 17:06:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
574383,23133,LARGE IVORY HEART WALL ORGANISER,12,5.66,67.92,18102.0,United Kingdom,2011-11-04 11:03:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
540355,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,16.98,67.92,,United Kingdom,2011-01-06 15:11:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
541789,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,8,8.49,67.92,14088.0,United Kingdom,2011-01-21 13:07:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
538524,21481,FAWN BLUE HOT WATER BOTTLE,23,2.95,67.85000000000001,,United Kingdom,2010-12-13 09:35:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
538177,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,23,2.95,67.85000000000001,,United Kingdom,2010-12-10 09:51:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
538992,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,23,2.95,67.85000000000001,15950.0,United Kingdom,2010-12-15 11:56:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
552831,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2.95,67.85000000000001,13052.0,United Kingdom,2011-05-11 14:12:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
539453,22795,SWEETHEART RECIPE BOOK STAND,5,13.57,67.85,,United Kingdom,2010-12-17 17:08:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
572336,22947,WOODEN ADVENT CALENDAR RED,4,16.95,67.8,13523.0,United Kingdom,2011-10-24 10:29:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
572037,22946,WOODEN ADVENT CALENDAR CREAM,4,16.95,67.8,17365.0,United Kingdom,2011-10-20 12:07:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
576927,22946,WOODEN ADVENT CALENDAR CREAM,4,16.95,67.8,12567.0,France,2011-11-17 11:02:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
556507,23007, SPACEBOY BABY GIFT SET,4,16.95,67.8,12567.0,France,2011-06-13 09:55:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
564647,23009,I LOVE LONDON BABY GIFT SET,4,16.95,67.8,17920.0,United Kingdom,2011-08-26 13:56:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
546843,23010,CIRCUS PARADE BABY GIFT SET,4,16.95,67.8,12472.0,Germany,2011-03-17 12:40:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
569653,23007, SPACEBOY BABY GIFT SET,4,16.95,67.8,12451.0,Switzerland,2011-10-05 12:52:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
539728,22783,SET 3 WICKER OVAL BASKETS W LIDS,4,16.95,67.8,16270.0,United Kingdom,2010-12-21 14:26:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
571281,20969,RED FLORAL FELTCRAFT SHOULDER BAG,20,3.39,67.8,14088.0,United Kingdom,2011-10-16 13:23:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
563749,23008,DOLLY GIRL BABY GIFT SET,4,16.95,67.8,12360.0,Austria,2011-08-19 10:10:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,False,True,False
571281,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,20,3.39,67.8,14088.0,United Kingdom,2011-10-16 13:23:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
571281,22508,DOORSTOP RETROSPOT HEART,20,3.39,67.8,14088.0,United Kingdom,2011-10-16 13:23:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
568780,22947,WOODEN ADVENT CALENDAR RED,4,16.95,67.8,18235.0,United Kingdom,2011-09-29 08:27:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
572129,22946,WOODEN ADVENT CALENDAR CREAM,4,16.95,67.8,17528.0,United Kingdom,2011-10-21 09:25:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
571034,22797,CHEST OF DRAWERS GINGHAM HEART ,4,16.95,67.8,12359.0,Cyprus,2011-10-13 12:47:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
553927,22619,SET OF 6 SOLDIER SKITTLES,20,3.39,67.8,17381.0,United Kingdom,2011-05-20 09:56:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
545221,22783,SET 3 WICKER OVAL BASKETS W LIDS,4,16.95,67.8,14740.0,United Kingdom,2011-03-01 08:35:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
556507,23008,DOLLY GIRL BABY GIFT SET,4,16.95,67.8,12567.0,France,2011-06-13 09:55:00,False,True,False,False,IQR_upper,38.63,1.76,False,True,True,True,False
560580,20969,RED FLORAL FELTCRAFT SHOULDER BAG,20,3.39,67.8,14088.0,United Kingdom,2011-07-19 15:23:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
538177,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,3.39,67.8,,United Kingdom,2010-12-10 09:51:00,False,False,False,False,IQR_upper,38.63,1.76,False,False,False,False,False
536382,22783,SET 3 WICKER OVAL BASKETS W LIDS,4,16.95,67.8,16098.0,United Kingdom,2010-12-01 09:45:00,False,True,False,False,IQR_upper,38.63,1.76,False,False,True,True,False
540848,84968E,SET OF 16 VINTAGE BLACK CUTLERY,8,8.47,67.76,,United Kingdom,2011-01-12 09:26:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
538351,84030e,ENGLISH ROSE HOT WATER BOTTLE,8,8.47,67.76,,United Kingdom,2010-12-10 15:17:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
540551,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,8,8.47,67.76,,United Kingdom,2011-01-10 09:43:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
539750,84030e,ENGLISH ROSE HOT WATER BOTTLE,8,8.47,67.76,,United Kingdom,2010-12-21 15:40:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
540468,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,8,8.47,67.76,,United Kingdom,2011-01-07 13:55:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
538351,21488,RED WHITE SCARF  HOT WATER BOTTLE,8,8.47,67.76,,United Kingdom,2010-12-10 15:17:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
538877,22726,ALARM CLOCK BAKELIKE GREEN,8,8.47,67.76,,United Kingdom,2010-12-14 15:29:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
537638,22960,JAM MAKING SET WITH JARS,8,8.47,67.76,,United Kingdom,2010-12-07 15:28:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
538877,22727,ALARM CLOCK BAKELIKE RED ,8,8.47,67.76,,United Kingdom,2010-12-14 15:29:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
537640,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,10,6.77,67.69999999999999,,United Kingdom,2010-12-07 15:31:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
538877,21481,FAWN BLUE HOT WATER BOTTLE,10,6.77,67.69999999999999,,United Kingdom,2010-12-14 15:29:00,False,False,False,False,IQR_upper,38.63,1.75,False,False,False,False,False
562923,84879,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,67.6,16996.0,United Kingdom,2011-08-10 14:34:00,False,True,False,False,IQR_upper,38.63,1.75,False,False,True,True,False
580167,84879,ASSORTED COLOUR BIRD ORNAMENT,40,1.69,67.6,17386.0,United Kingdom,2011-12-02 11:28:00,False,True,False,False,IQR_upper,38.63,1.75,False,False,True,True,False
